Longitude,Latitude,Pixel,Scan
134.124244,79.9493079,2300,77700
134.375801,79.9506071,2400,77700
134.627461,79.9517438,2500,77700
134.879221,79.9527179,2600,77700
135.131076,79.9535293,2700,77700
135.383024,79.9541779,2800,77700
135.63506,79.9546634,2900,77700
135.887183,79.9549858,3000,77700
136.139386,79.9551449,3100,77700
136.391669,79.9551405,3200,77700
136.644026,79.9549726,3300,77700
136.896455,79.9546409,3400,77700
137.148951,79.9541454,3500,77700
137.401512,79.9534858,3600,77700
137.654133,79.952662,3700,77700
137.906811,79.9516738,3800,77700
138.159544,79.9505211,3900,77700
138.409798,79.9492176,3999,77700
128.363956,79.8897296,0,77800
128.612583,79.8947424,100,77800
128.861389,79.8995949,200,77800
129.110371,79.9042869,300,77800
129.359525,79.9088183,400,77800
129.60885,79.9131892,500,77800
129.858341,79.9173994,600,77800
130.107996,79.9214488,700,77800
130.35781,79.9253374,800,77800
130.607782,79.9290649,900,77800
130.857908,79.9326315,1000,77800
131.108184,79.9360369,1100,77800
131.358608,79.9392811,1200,77800
131.609175,79.9423639,1300,77800
131.859883,79.9452853,1400,77800
132.110728,79.9480451,1500,77800
132.361708,79.9506433,1600,77800
132.612818,79.9530796,1700,77800
132.864055,79.9553541,1800,77800
133.115416,79.9574667,1900,77800
133.366897,79.959417,2000,77800
133.618495,79.9612052,2100,77800
133.870207,79.962831,2200,77800
134.122029,79.9642942,2300,77800
134.373958,79.9655949,2400,77800
134.625989,79.9667328,2500,77800
134.87812,79.9677079,2600,77800
135.130348,79.9685199,2700,77800
135.382668,79.9691688,2800,77800
135.635077,79.9696544,2900,77800
135.887571,79.9699765,3000,77800
136.140148,79.9701351,3100,77800
136.392803,79.9701299,3200,77800
136.645533,79.9699609,3300,77800
136.898334,79.9696278,3400,77800
137.151203,79.9691305,3500,77800
137.404137,79.9684689,3600,77800
137.657131,79.9676428,3700,77800
137.910182,79.9666521,3800,77800
138.163287,79.9654965,3900,77800
138.41391,79.96419,3999,77800
128.353383,79.9046009,0,77900
128.602366,79.9096217,100,77900
128.85153,79.9144818,200,77900
129.100871,79.9191811,300,77900
129.350385,79.9237197,400,77900
129.600071,79.9280974,500,77900
129.849923,79.9323141,600,77900
130.09994,79.9363698,700,77900
130.350118,79.9402644,800,77900
130.600454,79.9439977,900,77900
130.850944,79.9475696,1000,77900
131.101586,79.9509802,1100,77900
131.352375,79.9542292,1200,77900
131.603309,79.9573166,1300,77900
131.854385,79.9602423,1400,77900
132.105598,79.9630061,1500,77900
132.356946,79.965608,1600,77900
132.608425,79.9680479,1700,77900
132.860032,79.9703255,1800,77900
133.111763,79.9724409,1900,77900
133.363615,79.9743939,2000,77900
133.615584,79.9761843,2100,77900
133.867668,79.9778121,2200,77900
134.119861,79.9792771,2300,77900
134.372162,79.9805792,2400,77900
134.624566,79.9817183,2500,77900
134.87707,79.9826942,2600,77900
135.12967,79.9835068,2700,77900
135.382363,79.9841559,2800,77900
135.635146,79.9846415,2900,77900
135.888014,79.9849633,3000,77900
136.140964,79.9851213,3100,77900
136.393993,79.9851152,3200,77900
136.647097,79.984945,3300,77900
136.900272,79.9846104,3400,77900
137.153515,79.9841114,3500,77900
137.406822,79.9834478,3600,77900
137.66019,79.9826193,3700,77900
137.913615,79.9816259,3800,77900
138.167093,79.9804674,3900,77900
138.418085,79.9791577,3999,77900
128.342745,79.91948,0,78000
128.592087,79.9245088,100,78000
128.84161,79.9293766,200,78000
129.091311,79.9340834,300,78000
129.341187,79.9386291,400,78000
129.591234,79.9430137,500,78000
129.841449,79.947237,600,78000
130.09183,79.951299,700,78000
130.342373,79.9551996,800,78000
130.593074,79.9589387,900,78000
130.84393,79.9625161,1000,78000
131.094939,79.9659319,1100,78000
131.346096,79.9691858,1200,78000
131.597398,79.9722779,1300,78000
131.848842,79.9752079,1400,78000
132.100425,79.9779758,1500,78000
132.352143,79.9805814,1600,78000
132.603993,79.9830248,1700,78000
132.855971,79.9853056,1800,78000
133.108073,79.9874239,1900,78000
133.360297,79.9893795,2000,78000
133.612639,79.9911723,2100,78000
133.865096,79.9928021,2200,78000
134.117662,79.9942689,2300,78000
134.370337,79.9955724,2400,78000
134.623115,79.9967127,2500,78000
134.875993,79.9976895,2600,78000
135.128968,79.9985026,2700,78000
135.382035,79.9991521,2800,78000
135.635193,79.9996377,2900,78000
135.888436,79.9999592,3000,78000
136.141761,80.0001166,3100,78000
136.395165,80.0001097,3200,78000
136.648644,79.9999383,3300,78000
136.902195,79.9996023,3400,78000
137.155813,79.9991015,3500,78000
137.409495,79.9984359,3600,78000
137.663238,79.9976051,3700,78000
137.917038,79.9966091,3800,78000
138.170892,79.9954476,3900,78000
138.422255,79.9941347,3999,78000
128.332073,79.9343525,0,78100
128.581774,79.9393892,100,78100
128.831657,79.9442647,200,78100
129.081719,79.948979,300,78100
129.331957,79.9535319,400,78100
129.582367,79.9579234,500,78100
129.832946,79.9621533,600,78100
130.083691,79.9662216,700,78100
130.334599,79.9701283,800,78100
130.585667,79.9738731,900,78100
130.83689,79.977456,1000,78100
131.088266,79.980877,1100,78100
131.339792,79.9841359,1200,78100
131.591463,79.9872325,1300,78100
131.843277,79.9901669,1400,78100
132.09523,79.9929388,1500,78100
132.347319,79.9955483,1600,78100
132.59954,79.9979951,1700,78100
132.85189,80.0002792,1800,78100
133.104365,80.0024004,1900,78100
133.356962,80.0043586,2000,78100
133.609677,80.0061537,2100,78100
133.862507,80.0077856,2200,78100
134.115448,80.0092541,2300,78100
134.368497,80.0105591,2400,78100
134.62165,80.0117006,2500,78100
134.874903,80.0126782,2600,78100
135.128253,80.013492,2700,78100
135.381696,80.0141417,2800,78100
135.635229,80.0146273,2900,78100
135.888848,80.0149486,3000,78100
136.14255,80.0151054,3100,78100
136.39633,80.0150976,3200,78100
136.650185,80.0149251,3300,78100
136.904112,80.0145876,3400,78100
137.158106,80.0140851,3500,78100
137.412165,80.0134174,3600,78100
137.666284,80.0125842,3700,78100
137.920459,80.0115856,3800,78100
138.174688,80.0104212,3900,78100
138.426424,80.0091051,3999,78100
128.321382,79.9492304,0,78200
128.571443,79.9542751,100,78200
128.821688,79.9591584,200,78200
129.072112,79.9638801,300,78200
129.322713,79.9684402,400,78200
129.573487,79.9728386,500,78200
129.824431,79.9770752,600,78200
130.075542,79.9811498,700,78200
130.326817,79.9850625,800,78200
130.578252,79.9888131,900,78200
130.829843,79.9924016,1000,78200
131.081588,79.9958278,1100,78200
131.333483,79.9990915,1200,78200
131.585525,80.0021929,1300,78200
131.83771,80.0051316,1400,78200
132.090035,80.0079076,1500,78200
132.342496,80.0105208,1600,78200
132.59509,80.0129711,1700,78200
132.847813,80.0152584,1800,78200
133.100662,80.0173825,1900,78200
133.353634,80.0193434,2000,78200
133.606723,80.0211408,2100,78200
133.859929,80.0227748,2200,78200
134.113245,80.024245,2300,78200
134.36667,80.0255515,2400,78200
134.620199,80.0266941,2500,78200
134.873828,80.0276727,2600,78200
135.127555,80.028487,2700,78200
135.381375,80.0291371,2800,78200
135.635285,80.0296227,2900,78200
135.889282,80.0299436,3000,78200
136.14336,80.0300999,3100,78200
136.397518,80.0300912,3200,78200
136.651751,80.0299175,3300,78200
136.906055,80.0295785,3400,78200
137.160427,80.0290743,3500,78200
137.414863,80.0284045,3600,78200
137.669359,80.027569,3700,78200
137.923912,80.0265677,3800,78200
138.178518,80.0254004,3900,78200
138.430627,80.024081,3999,78200
128.31062,79.9641001,0,78300
128.561042,79.9691529,100,78300
128.811649,79.974044,200,78300
129.062436,79.9787732,300,78300
129.313401,79.9833406,400,78300
129.56454,79.9877459,500,78300
129.81585,79.9919892,600,78300
130.067328,79.9960703,700,78300
130.31897,79.9999891,800,78300
130.570773,80.0037455,900,78300
130.822733,80.0073395,1000,78300
131.074848,80.010771,1100,78300
131.327114,80.0140397,1200,78300
131.579527,80.0171458,1300,78300
131.832084,80.0200889,1400,78300
132.084781,80.0228691,1500,78300
132.337615,80.0254861,1600,78300
132.590583,80.02794,1700,78300
132.84368,80.0302305,1800,78300
133.096904,80.0323576,1900,78300
133.35025,80.0343211,2000,78300
133.603715,80.036121,2100,78300
133.857297,80.037757,2200,78300
134.110989,80.0392291,2300,78300
134.364791,80.0405371,2400,78300
134.618697,80.0416809,2500,78300
134.872704,80.0426604,2600,78300
135.126808,80.0434754,2700,78300
135.381006,80.0441258,2800,78300
135.635294,80.0446114,2900,78300
135.889668,80.0449321,3000,78300
136.144125,80.0450878,3100,78300
136.398661,80.0450783,3200,78300
136.653272,80.0449034,3300,78300
136.907954,80.0445631,3400,78300
137.162705,80.0440571,3500,78300
137.417519,80.0433853,3600,78300
137.672394,80.0425475,3700,78300
137.927325,80.0415436,3800,78300
138.182309,80.0403733,3900,78300
138.434792,80.0390509,3999,78300
128.299877,79.9789723,0,78400
128.550662,79.9840332,100,78400
128.801632,79.988932,200,78400
129.052783,79.9936688,300,78400
129.304113,79.9982433,400,78400
129.555618,80.0026556,500,78400
129.807295,80.0069055,600,78400
130.059141,80.0109929,700,78400
130.311151,80.0149178,800,78400
130.563324,80.0186801,900,78400
130.815655,80.0222796,1000,78400
131.068141,80.0257162,1100,78400
131.320778,80.02899,1200,78400
131.573563,80.0321006,1300,78400
131.826493,80.0350481,1400,78400
132.079564,80.0378324,1500,78400
132.332773,80.0404532,1600,78400
132.586115,80.0429106,1700,78400
132.839588,80.0452043,1800,78400
133.093187,80.0473343,1900,78400
133.34691,80.0493005,2000,78400
133.600752,80.0511026,2100,78400
133.85471,80.0527407,2200,78400
134.108781,80.0542145,2300,78400
134.36296,80.055524,2400,78400
134.617244,80.056669,2500,78400
134.871629,80.0576493,2600,78400
135.126112,80.0584649,2700,78400
135.380689,80.0591155,2800,78400
135.635356,80.0596012,2900,78400
135.89011,80.0599216,3000,78400
136.144946,80.0600767,3100,78400
136.399862,80.0600662,3200,78400
136.654852,80.0598902,3300,78400
136.909914,80.0595483,3400,78400
137.165044,80.0590405,3500,78400
137.420238,80.0583666,3600,78400
137.675492,80.0575265,3700,78400
137.930803,80.0565199,3800,78400
138.186166,80.0553467,3900,78400
138.439024,80.0540209,3999,78400
128.289071,79.9938548,0,78500
128.540219,79.9989237,100,78500
128.791554,80.0038304,200,78500
129.043071,80.0085747,300,78500
129.294768,80.0131565,400,78500
129.54664,80.0175757,500,78500
129.798686,80.0218323,600,78500
130.050901,80.0259262,700,78500
130.303282,80.0298572,800,78500
130.555825,80.0336252,900,78500
130.808528,80.0372303,1000,78500
131.061386,80.0406722,1100,78500
131.314397,80.0439509,1200,78500
131.567556,80.0470662,1300,78500
131.820861,80.0500181,1400,78500
132.074307,80.0528065,1500,78500
132.327891,80.0554311,1600,78500
132.58161,80.057892,1700,78500
132.835459,80.060189,1800,78500
133.089436,80.0623219,1900,78500
133.343537,80.0642907,2000,78500
133.597758,80.0660952,2100,78500
133.852095,80.0677354,2200,78500
134.106544,80.0692109,2300,78500
134.361103,80.0705219,2400,78500
134.615767,80.071668,2500,78500
134.870532,80.0726493,2600,78500
135.125396,80.0734654,2700,78500
135.380353,80.0741164,2800,78500
135.635401,80.074602,2900,78500
135.890536,80.0749221,3000,78500
136.145753,80.0750766,3100,78500
136.401049,80.0750652,3200,78500
136.656421,80.074888,3300,78500
136.911865,80.0745447,3400,78500
137.167376,80.0740351,3500,78500
137.422951,80.0733591,3600,78500
137.678586,80.0725165,3700,78500
137.934278,80.0715072,3800,78500
138.190022,80.070331,3900,78500
138.443257,80.0690021,3999,78500
128.278193,80.0087229,0,78600
128.529705,80.0138001,100,78600
128.781405,80.0187146,200,78600
129.033288,80.0234665,300,78600
129.285352,80.0280556,400,78600
129.537593,80.0324819,500,78600
129.790008,80.0367453,600,78600
130.042592,80.0408456,700,78600
130.295344,80.0447828,800,78600
130.548259,80.0485568,900,78600
130.801334,80.0521674,1000,78600
131.054566,80.0556147,1100,78600
131.30795,80.0588984,1200,78600
131.561484,80.0620185,1300,78600
131.815164,80.0649749,1400,78600
132.068986,80.0677674,1500,78600
132.322946,80.0703959,1600,78600
132.577042,80.0728604,1700,78600
132.831269,80.0751607,1800,78600
133.085624,80.0772966,1900,78600
133.340103,80.0792681,2000,78600
133.594703,80.0810751,2100,78600
133.849419,80.0827174,2200,78600
134.104248,80.0841948,2300,78600
134.359187,80.0855073,2400,78600
134.614232,80.0866547,2500,78600
134.869378,80.0876368,2600,78600
135.124622,80.0884537,2700,78600
135.379961,80.089105,2800,78600
135.63539,80.0895906,2900,78600
135.890906,80.0899105,3000,78600
136.146505,80.0900645,3100,78600
136.402183,80.0900523,3200,78600
136.657937,80.0898739,3300,78600
136.913762,80.0895292,3400,78600
137.169655,80.0890179,3500,78600
137.425612,80.0883398,3600,78600
137.681628,80.087495,3700,78600
137.937702,80.0864831,3800,78600
138.193827,80.085304,3900,78600
138.44744,80.0839718,3999,78600
128.26736,80.0235985,0,78700
128.519238,80.0286837,100,78700
128.771304,80.0336061,200,78700
129.023555,80.0383655,300,78700
129.275987,80.0429619,400,78700
129.528598,80.0473952,500,78700
129.781383,80.0516652,600,78700
130.034339,80.0557719,700,78700
130.287462,80.0597152,800,78700
130.54075,80.0634951,900,78700
130.794199,80.0671113,1000,78700
131.047805,80.0705638,1100,78700
131.301565,80.0738525,1200,78700
131.555475,80.0769772,1300,78700
131.809531,80.079938,1400,78700
132.06373,80.0827346,1500,78700
132.318068,80.0853669,1600,78700
132.572543,80.0878349,1700,78700
132.827149,80.0901384,1800,78700
133.081883,80.0922773,1900,78700
133.336742,80.0942514,2000,78700
133.591722,80.0960607,2100,78700
133.846819,80.097705,2200,78700
134.10203,80.0991842,2300,78700
134.35735,80.1004981,2400,78700
134.612776,80.1016467,2500,78700
134.868305,80.1026297,2600,78700
135.123931,80.1034471,2700,78700
135.379653,80.1040986,2800,78700
135.635465,80.1045843,2900,78700
135.891363,80.1049038,3000,78700
136.147346,80.1050571,3100,78700
136.403407,80.105044,3200,78700
136.659544,80.1048644,3300,78700
136.915752,80.1045181,3400,78700
137.172028,80.104005,3500,78700
137.428368,80.1033249,3600,78700
137.684768,80.1024775,3700,78700
137.941224,80.1014629,3800,78700
138.197733,80.1002808,3900,78700
138.451724,80.0989453,3999,78700
128.256456,80.0384697,0,78800
128.508701,80.0435631,100,78800
128.761135,80.0484934,200,78800
129.013754,80.0532604,300,78800
129.266556,80.0578642,400,78800
129.519537,80.0623045,500,78800
129.772693,80.0665813,600,78800
130.026021,80.0706945,700,78800
130.279518,80.074644,800,78800
130.53318,80.0784297,900,78800
130.787003,80.0820515,1000,78800
131.040985,80.0855093,1100,78800
131.29512,80.088803,1200,78800
131.549407,80.0919326,1300,78800
131.803841,80.0948978,1400,78800
132.058418,80.0976985,1500,78800
132.313136,80.1003347,1600,78800
132.567989,80.1028063,1700,78800
132.822975,80.1051131,1800,78800
133.07809,80.1072549,1900,78800
133.33333,80.1092317,2000,78800
133.588691,80.1110434,2100,78800
133.84417,80.1126898,2200,78800
134.099763,80.1141708,2300,78800
134.355466,80.1154862,2400,78800
134.611275,80.116636,2500,78800
134.867186,80.1176199,2600,78800
135.123197,80.1184379,2700,78800
135.379301,80.1190898,2800,78800
135.635497,80.1195755,2900,78800
135.89178,80.1198947,3000,78800
136.148146,80.1200474,3100,78800
136.404592,80.1200335,3200,78800
136.661113,80.1198527,3300,78800
136.917705,80.1195049,3400,78800
137.174366,80.11899,3500,78800
137.43109,80.1183078,3600,78800
137.687874,80.1174581,3700,78800
137.944714,80.1164408,3800,78800
138.201607,80.1152557,3900,78800
138.455978,80.113917,3999,78800
128.245518,80.0533482,0,78900
128.498131,80.0584498,100,78900
128.750934,80.063388,200,78900
129.003923,80.0681626,300,78900
129.257096,80.0727736,400,78900
129.510448,80.0772209,500,78900
129.763977,80.0815044,600,78900
130.017679,80.0856241,700,78900
130.271551,80.0895797,800,78900
130.525588,80.0933713,900,78900
130.779788,80.0969987,1000,78900
131.034146,80.1004618,1100,78900
131.288659,80.1037605,1200,78900
131.543324,80.1068948,1300,78900
131.798137,80.1098644,1400,78900
132.053094,80.1126692,1500,78900
132.308192,80.1153093,1600,78900
132.563426,80.1177844,1700,78900
132.818794,80.1200944,1800,78900
133.074291,80.1222392,1900,78900
133.329913,80.1242186,2000,78900
133.585657,80.1260327,2100,78900
133.841519,80.1276811,2200,78900
134.097496,80.1291638,2300,78900
134.353583,80.1304807,2400,78900
134.609776,80.1316317,2500,78900
134.866072,80.1326165,2600,78900
135.122467,80.133435,2700,78900
135.378957,80.1340871,2800,78900
135.635538,80.1345727,2900,78900
135.892206,80.1348917,3000,78900
136.148958,80.1350438,3100,78900
136.405789,80.1350289,3200,78900
136.662696,80.1348468,3300,78900
136.919674,80.1344975,3400,78900
137.17672,80.1339807,3500,78900
137.43383,80.1332964,3600,78900
137.691,80.1324442,3700,78900
137.948225,80.1314242,3800,78900
138.205503,80.130236,3900,78900
138.460255,80.128894,3999,78900
128.234532,80.0682185,0,79000
128.487513,80.0733284,100,79000
128.740685,80.0782745,200,79000
128.994045,80.0830569,300,79000
129.24759,80.0876753,400,79000
129.501315,80.0921298,500,79000
129.755217,80.0964202,600,79000
130.009294,80.1005465,700,79000
130.26354,80.1045084,800,79000
130.517954,80.108306,900,79000
130.77253,80.1119391,1000,79000
131.027266,80.1154077,1100,79000
131.282158,80.1187115,1200,79000
131.537202,80.1218506,1300,79000
131.792395,80.1248248,1400,79000
132.047733,80.1276339,1500,79000
132.303211,80.1302779,1600,79000
132.558827,80.1327567,1700,79000
132.814577,80.1350701,1800,79000
133.070457,80.1372179,1900,79000
133.326462,80.1392002,2000,79000
133.58259,80.1410167,2100,79000
133.838837,80.1426674,2200,79000
134.095198,80.144152,2300,79000
134.351669,80.1454705,2400,79000
134.608248,80.1466227,2500,79000
134.86493,80.1476085,2600,79000
135.121711,80.1484277,2700,79000
135.378587,80.1490803,2800,79000
135.635554,80.149566,2900,79000
135.892609,80.1498847,3000,79000
136.149747,80.1500363,3100,79000
136.406965,80.1500206,3200,79000
136.664258,80.1498374,3300,79000
136.921623,80.1494867,3400,79000
137.179056,80.1489682,3500,79000
137.436552,80.1482818,3600,79000
137.694109,80.1474274,3700,79000
137.951721,80.1464047,3800,79000
138.209385,80.1452136,3900,79000
138.464519,80.1438684,3999,79000
128.223581,80.0831022,0,79100
128.476933,80.0882202,100,79100
128.730476,80.0931743,200,79100
128.984209,80.0979642,300,79100
129.238126,80.10259,400,79100
129.492226,80.1070515,500,79100
129.746503,80.1113486,600,79100
130.000956,80.1154813,700,79100
130.25558,80.1194494,800,79100
130.510371,80.1232529,900,79100
130.765326,80.1268916,1000,79100
131.020441,80.1303654,1100,79100
131.275713,80.1336743,1200,79100
131.531138,80.1368181,1300,79100
131.786713,80.1397966,1400,79100
132.042432,80.1426099,1500,79100
132.298294,80.1452577,1600,79100
132.554293,80.14774,1700,79100
132.810427,80.1500566,1800,79100
133.066691,80.1522074,1900,79100
133.323082,80.1541923,2000,79100
133.579595,80.1560111,2100,79100
133.836227,80.1576638,2200,79100
134.092975,80.1591502,2300,79100
134.349833,80.1604701,2400,79100
134.606799,80.1616234,2500,79100
134.863867,80.16261,2600,79100
135.121036,80.1634298,2700,79100
135.378299,80.1640826,2800,79100
135.635655,80.1645682,2900,79100
135.893097,80.1648866,3000,79100
136.150624,80.1650375,3100,79100
136.40823,80.1650208,3200,79100
136.665912,80.1648364,3300,79100
136.923665,80.164484,3400,79100
137.181486,80.1639637,3500,79100
137.439371,80.1632751,3600,79100
137.697315,80.1624181,3700,79100
137.955315,80.1613927,3800,79100
138.213367,80.1601985,3900,79100
138.468886,80.1588499,3999,79100
128.212538,80.0979754,0,79200
128.466261,80.1031017,100,79200
128.720176,80.1080637,200,79200
128.974282,80.1128613,300,79200
129.228573,80.1174945,400,79200
129.483048,80.1219631,500,79200
129.737701,80.1262671,600,79200
129.992531,80.1304063,700,79200
130.247532,80.1343807,800,79200
130.502702,80.1381901,900,79200
130.758036,80.1418345,1000,79200
131.013532,80.1453137,1100,79200
131.269185,80.1486276,1200,79200
131.524991,80.1517761,1300,79200
131.780948,80.1547592,1400,79200
132.037051,80.1575766,1500,79200
132.293296,80.1602284,1600,79200
132.549679,80.1627142,1700,79200
132.806198,80.1650341,1800,79200
133.062847,80.1671879,1900,79200
133.319624,80.1691755,2000,79200
133.576523,80.1709968,2100,79200
133.833542,80.1726516,2200,79200
134.090676,80.1741397,2300,79200
134.347922,80.1754612,2400,79200
134.605275,80.1766157,2500,79200
134.862732,80.1776032,2600,79200
135.120289,80.1784236,2700,79200
135.377941,80.1790767,2800,79200
135.635685,80.1795623,2900,79200
135.893516,80.1798803,3000,79200
136.151432,80.1800306,3100,79200
136.409427,80.180013,3200,79200
136.667497,80.1798274,3300,79200
136.92564,80.1794736,3400,79200
137.18385,80.1789514,3500,79200
137.442124,80.1782607,3600,79200
137.700457,80.1774013,3700,79200
137.958846,80.1763731,3800,79200
138.217287,80.1751759,3900,79200
138.47319,80.173824,3999,79200
128.201464,80.1128536,0,79300
128.455559,80.1179882,100,79300
128.709848,80.1229582,200,79300
128.964327,80.1277636,300,79300
129.218994,80.1324041,400,79300
129.473845,80.1368799,500,79300
129.728876,80.1411907,600,79300
129.984084,80.1453364,700,79300
130.239464,80.149317,800,79300
130.495014,80.1531324,900,79300
130.750729,80.1567824,1000,79300
131.006606,80.160267,1100,79300
131.262641,80.163586,1200,79300
131.518831,80.1667393,1300,79300
131.775171,80.1697268,1400,79300
132.031658,80.1725484,1500,79300
132.288288,80.1752041,1600,79300
132.545057,80.1776935,1700,79300
132.801962,80.1800167,1800,79300
133.058998,80.1821735,1900,79300
133.316161,80.1841638,2000,79300
133.573449,80.1859874,2100,79300
133.830855,80.1876443,2200,79300
134.088378,80.1891343,2300,79300
134.346013,80.1904572,2400,79300
134.603755,80.1916129,2500,79300
134.861601,80.1926013,2600,79300
135.119547,80.1934223,2700,79300
135.37759,80.1940756,2800,79300
135.635724,80.1945612,2900,79300
135.893945,80.1948789,3000,79300
136.152251,80.1950286,3100,79300
136.410637,80.1950101,3200,79300
136.669098,80.1948232,3300,79300
136.927631,80.1944678,3400,79300
137.186231,80.1939438,3500,79300
137.444896,80.1932509,3600,79300
137.703619,80.1923891,3700,79300
137.962398,80.1913581,3800,79300
138.221229,80.1901578,3900,79300
138.477518,80.1888025,3999,79300
128.190389,80.1277286,0,79400
128.444856,80.1328715,100,79400
128.699519,80.1378495,200,79400
128.954374,80.1426626,300,79400
129.209418,80.1473107,400,79400
129.464646,80.1517936,500,79400
129.720055,80.1561113,600,79400
129.975642,80.1602636,700,79400
130.231402,80.1642505,800,79400
130.487332,80.1680719,900,79400
130.743429,80.1717277,1000,79400
130.999689,80.1752176,1100,79400
131.256108,80.1785418,1200,79400
131.512681,80.1816999,1300,79400
131.769406,80.184692,1400,79400
132.026279,80.1875179,1500,79400
132.283295,80.1901774,1600,79400
132.540451,80.1926705,1700,79400
132.797742,80.1949971,1800,79400
133.055166,80.1971569,1900,79400
133.312718,80.1991499,2000,79400
133.570394,80.200976,2100,79400
133.82819,80.202635,2200,79400
134.086102,80.2041268,2300,79400
134.344126,80.2054513,2400,79400
134.602259,80.2066083,2500,79400
134.860496,80.2075976,2600,79400
135.118833,80.2084192,2700,79400
135.377266,80.2090729,2800,79400
135.635791,80.2095585,2900,79400
135.894404,80.2098759,3000,79400
136.153101,80.210025,3100,79400
136.411878,80.2100056,3200,79400
136.670731,80.2098175,3300,79400
136.929656,80.2094606,3400,79400
137.188648,80.2089348,3500,79400
137.447704,80.2082398,3600,79400
137.706819,80.2073755,3700,79400
137.96599,80.2063418,3800,79400
138.225212,80.2051385,3900,79400
138.481888,80.2037799,3999,79400
128.179246,80.1426099,0,79500
128.434088,80.1477611,100,79500
128.689127,80.1527472,200,79500
128.944359,80.157568,300,79500
129.19978,80.1622235,400,79500
129.455386,80.1667136,500,79500
129.711175,80.1710382,600,79500
129.967142,80.1751971,700,79500
130.223284,80.1791903,800,79500
130.479597,80.1830177,900,79500
130.736077,80.1866791,1000,79500
130.992721,80.1901745,1100,79500
131.249524,80.1935038,1200,79500
131.506483,80.1966667,1300,79500
131.763595,80.1996633,1400,79500
132.020854,80.2024934,1500,79500
132.278257,80.2051569,1600,79500
132.535801,80.2076536,1700,79500
132.793482,80.2099835,1800,79500
133.051295,80.2121463,1900,79500
133.309236,80.2141421,2000,79500
133.567302,80.2159706,2100,79500
133.825489,80.2176317,2200,79500
134.083792,80.2191253,2300,79500
134.342208,80.2204513,2400,79500
134.600732,80.2216094,2500,79500
134.859361,80.2225997,2600,79500
135.11809,80.2234219,2700,79500
135.376916,80.2240758,2800,79500
135.635833,80.2245614,2900,79500
135.89484,80.2248785,3000,79500
136.15393,80.225027,3100,79500
136.4131,80.2250066,3200,79500
136.672346,80.2248173,3300,79500
136.931664,80.2244589,3400,79500
137.191049,80.2239312,3500,79500
137.450498,80.223234,3600,79500
137.710006,80.2223673,3700,79500
137.969569,80.2213308,3800,79500
138.229184,80.2201244,3900,79500
138.486249,80.2187625,3999,79500
128.168089,80.1574873,0,79600
128.423307,80.1626468,100,79600
128.678723,80.167641,200,79600
128.934332,80.1724696,300,79600
129.190132,80.1771326,400,79600
129.446118,80.1816299,500,79600
129.702288,80.1859613,600,79600
129.958637,80.1901269,700,79600
130.215161,80.1941264,800,79600
130.471857,80.1979598,900,79600
130.728722,80.201627,1000,79600
130.98575,80.2051278,1100,79600
131.242939,80.2084622,1200,79600
131.500285,80.21163,1300,79600
131.757783,80.2146311,1400,79600
132.01543,80.2174654,1500,79600
132.273222,80.2201328,1600,79600
132.531155,80.2226332,1700,79600
132.789226,80.2249664,1800,79600
133.047429,80.2271323,1900,79600
133.305761,80.2291308,2000,79600
133.564218,80.2309617,2100,79600
133.822796,80.232625,2200,79600
134.081492,80.2341204,2300,79600
134.3403,80.2354479,2400,79600
134.599217,80.2366073,2500,79600
134.858239,80.2375984,2600,79600
135.117361,80.2384212,2700,79600
135.37658,80.2390755,2800,79600
135.635892,80.2395611,2900,79600
135.895292,80.2398779,3000,79600
136.154776,80.2400257,3100,79600
136.41434,80.2400044,3200,79600
136.67398,80.2398138,3300,79600
136.933692,80.2394539,3400,79600
137.193472,80.2389243,3500,79600
137.453315,80.238225,3600,79600
137.713217,80.2373558,3700,79600
137.973175,80.2363165,3800,79600
138.233183,80.235107,3900,79600
138.490637,80.2337418,3999,79600
128.156868,80.1723601,0,79700
128.412462,80.1775281,100,79700
128.668255,80.1825304,200,79700
128.924243,80.1873669,300,79700
129.180422,80.1920375,400,79700
129.436789,80.196542,500,79700
129.69334,80.2008805,600,79700
129.950072,80.2050527,700,79700
130.20698,80.2090586,800,79700
130.46406,80.2128981,900,79700
130.72131,80.2165711,1000,79700
130.978724,80.2200774,1100,79700
131.2363,80.223417,1200,79700
131.494033,80.2265897,1300,79700
131.75192,80.2295954,1400,79700
132.009956,80.2324341,1500,79700
132.268138,80.2351055,1600,79700
132.526461,80.2376095,1700,79700
132.784922,80.2399461,1800,79700
133.043516,80.2421152,1900,79700
133.30224,80.2441164,2000,79700
133.561089,80.2459499,2100,79700
133.82006,80.2476153,2200,79700
134.079149,80.2491126,2300,79700
134.33835,80.2504417,2400,79700
134.597661,80.2516023,2500,79700
134.857077,80.2525945,2600,79700
135.116594,80.2534179,2700,79700
135.376208,80.2540725,2800,79700
135.635914,80.2545582,2900,79700
135.895709,80.2548747,3000,79700
136.155589,80.255022,3100,79700
136.415548,80.2549998,3200,79700
136.675584,80.2548081,3300,79700
136.935691,80.2544466,3400,79700
137.195866,80.2539153,3500,79700
137.456104,80.2532139,3600,79700
137.716401,80.2523422,3700,79700
137.976754,80.2513003,3800,79700
138.237157,80.2500877,3900,79700
138.495002,80.2487192,3999,79700
